Name,Address,Rating,User Ratings Total,Latitude,Longitude,Phone,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,serves_vegetarian_food,url,Price_level,
重順川菜餐廳,100台灣台北市中正區羅斯福路三段316巷8弄3-2號,4.2,1232,25.0156322,121.5325953,+886 2 2368 4549,"星期一: 11:00 – 14:00, 17:00 – 21:00","星期二: 11:00 – 14:00, 17:00 – 21:00","星期三: 11:00 – 14:00, 17:00 – 21:00","星期四: 11:00 – 14:00, 17:00 – 21:00","星期五: 11:00 – 14:00, 17:00 – 21:00","星期六: 11:00 – 14:30, 17:00 – 21:00","星期日: 11:00 – 14:30, 17:00 – 21:00",,,https://maps.google.com/?cid=3323276385599165225,1
享義食 親子.寵物友善餐廳,234台灣新北市永和區秀朗路二段232號,4.5,522,24.9993904,121.5261299,+886 2 2926 8820,星期一: 休息,星期二: 11:00 – 21:00,星期三: 11:00 – 21:00,星期四: 11:00 – 21:00,星期五: 11:00 – 21:00,星期六: 11:00 – 21:00,星期日: 11:00 – 21:00,,TRUE,https://maps.google.com/?cid=14011427591686858583,1
McCafé咖啡-永和得和店,234台灣新北市永和區得和路405號1樓,4,71,24.9992582,121.5257069,+886 2 8660 7029,星期一: 24 小時營業,星期二: 24 小時營業,星期三: 24 小時營業,星期四: 24 小時營業,星期五: 24 小時營業,星期六: 24 小時營業,星期日: 24 小時營業,,,https://maps.google.com/?cid=1346755529619838268,
蔡家牛肉麵,235台灣新北市中和區秀朗路三段153巷16弄12號,4.6,542,24.9915596,121.5255837,,星期一: 休息,星期二: 11:30 – 14:00,星期三: 11:30 – 14:00,星期四: 11:30 – 14:00,星期五: 11:30 – 14:00,星期六: 11:30 – 14:00,星期日: 休息,,,https://maps.google.com/?cid=3586414458383651459,2
阿敏水餃牛肉麵,235台灣新北市中和區永貞路278號1樓,4.1,194,25.0038218,121.5134569,+886 2 2929 7116,星期一: 11:00 – 21:00,星期二: 11:00 – 21:00,星期三: 11:00 – 21:00,星期四: 11:00 – 21:00,星期五: 11:00 – 21:00,星期六: 休息,星期日: 11:00 – 21:00,,,https://maps.google.com/?cid=15577831960182392552,1
美食坊早餐店,234台灣新北市永和區秀朗路一段205號號,4,35,25.0032758,121.5193139,+886 2 2923 6811,星期一: 05:45 – 14:00,星期二: 05:45 – 14:00,星期三: 05:45 – 14:00,星期四: 05:45 – 14:00,星期五: 05:45 – 14:00,星期六: 06:45 – 12:30,星期日: 休息,,,https://maps.google.com/?cid=14953362758687135225,
酒聚,23571台灣新北市中和區景安路175號,4.8,656,24.9942541,121.5053612,+886 2 2942 1608,星期一: 17:00 – 02:00,星期二: 17:00 – 02:00,星期三: 17:00 – 02:00,星期四: 17:00 – 02:00,星期五: 17:00 – 02:00,星期六: 17:00 – 02:00,星期日: 17:00 – 02:00,,,https://maps.google.com/?cid=3514015280345696012,2
麥當勞-永和得和餐廳,234台灣新北市永和區得和路405號1樓,3.7,1996,24.9992818,121.5256189,+886 2 8660 7029,星期一: 24 小時營業,星期二: 24 小時營業,星期三: 24 小時營業,星期四: 24 小時營業,星期五: 24 小時營業,星期六: 24 小時營業,星期日: 24 小時營業,,FALSE,https://maps.google.com/?cid=16928891224792523322,1
幸福mini廚坊,"號 No. 542-2, 中正路新店區新北市台灣 231",4.5,43,24.9853078,121.5337093,+886 2 8219 2956,星期一: 05:30 – 13:00,星期二: 05:30 – 13:00,星期三: 05:30 – 13:00,星期四: 05:30 – 13:00,星期五: 05:30 – 13:00,星期六: 休息,星期日: 休息,,,https://maps.google.com/?cid=6131761766559624232,
呷尚堡早餐店,234台灣新北市永和區得和路356號,3.7,68,24.9992872,121.524078,+886 2 8943 4180,星期一: 06:00 – 14:00,星期二: 06:00 – 14:00,星期三: 06:00 – 14:00,星期四: 06:00 – 14:00,星期五: 06:00 – 14:00,星期六: 06:00 – 14:00,星期日: 06:00 – 14:00,,,https://maps.google.com/?cid=1974528448142344214,
巷子口金門現煮廣東粥,235台灣新北市中和區信義街90號,4.2,253,24.9877467,121.5116897,+886 965 809 915,星期一: 17:00 – 23:00,星期二: 17:00 – 23:00,星期三: 17:00 – 23:00,星期四: 17:00 – 23:00,星期五: 17:00 – 23:00,星期六: 17:00 – 23:00,星期日: 17:00 – 23:00,,,https://maps.google.com/?cid=15442799981925005487,1
昶富早餐店,231台灣新北市新店區安康路一段219號1樓,4.2,49,24.9628338,121.5259013,+886 2 8666 2945,星期一: 05:30 – 12:30,星期二: 05:30 – 12:30,星期三: 05:30 – 12:30,星期四: 05:30 – 12:30,星期五: 05:30 – 12:30,星期六: 05:30 – 12:30,星期日: 05:30 – 12:30,,,https://maps.google.com/?cid=2710104813191791282,1
美而美早餐店,231台灣新北市新店區中正路669號,4.6,18,24.990037,121.5338379,+886 2 2218 5043,星期一: 04:30 – 11:00,星期二: 04:30 – 11:00,星期三: 04:30 – 11:00,星期四: 04:30 – 11:00,星期五: 04:30 – 11:00,星期六: 04:30 – 11:00,星期日: 04:30 – 11:00,,,https://maps.google.com/?cid=6559541189063867918,
里拉6街義大利餐館,231台灣新北市新店區中央六街1號,4.1,1631,24.9745128,121.5306092,+886 2 2218 0002,"星期一: 11:00 – 15:30, 17:00 – 22:00","星期二: 11:00 – 15:30, 17:00 – 22:00","星期三: 11:00 – 15:30, 17:00 – 22:00","星期四: 11:00 – 15:30, 17:00 – 22:00","星期五: 11:00 – 15:30, 17:00 – 22:00","星期六: 10:00 – 15:30, 17:00 – 22:00","星期日: 10:00 – 15:30, 17:00 – 22:00",,,https://maps.google.com/?cid=2090165083736652233,2
Sunny Queen陽光皇后京站小碧潭店,231台灣新北市新店區中央路157號5樓,4.4,1005,24.9723569,121.5308004,+886 2 8913 6679,星期一: 11:00 – 21:30,星期二: 11:00 – 21:30,星期三: 11:00 – 21:30,星期四: 11:00 – 21:30,星期五: 11:00 – 22:00,星期六: 11:00 – 22:00,星期日: 11:00 – 21:30,,TRUE,https://maps.google.com/?cid=7802178272447243607,2
首爾大叔,231台灣新北市新店區中央路133巷24號,4.1,796,24.9732574,121.5312662,+886 955 790 755,星期一: 休息,"星期二: 11:00 – 14:00, 17:00 – 21:00","星期三: 11:00 – 14:00, 17:00 – 21:00","星期四: 11:00 – 14:00, 17:00 – 21:00","星期五: 11:00 – 14:00, 17:00 – 21:00","星期六: 11:00 – 14:00, 17:00 – 21:00","星期日: 11:00 – 14:00, 17:00 – 21:00",,,https://maps.google.com/?cid=14686852142042512360,2
珍鱻平價海鮮,231台灣新北市新店區中央路107號,3.9,719,24.9747319,121.5310407,+886 2 2219 6550,星期一: 17:00 – 02:00,星期二: 17:00 – 02:00,星期三: 17:00 – 02:00,星期四: 17:00 – 02:00,星期五: 17:00 – 02:00,星期六: 17:00 – 02:00,星期日: 17:00 – 02:00,,,https://maps.google.com/?cid=13936002947387768487,2
JOHN YAaa 匠壓早午餐 古巴三明治、帕尼尼、吐司盒子,"No, No. 417中正路新店區新北市台灣 231",4.8,10,24.9778384,121.5341,,星期一: 休息,星期二: 09:00 – 13:00,星期三: 09:00 – 13:00,星期四: 09:00 – 13:00,星期五: 09:00 – 13:00,星期六: 09:00 – 13:30,星期日: 09:00 – 13:30,,,https://maps.google.com/?cid=7108034047225922675,
澄料理 (實際營業時間請關注粉絲團),231台灣新北市新店區碧安街9巷13號,4.2,130,24.9681997,121.5166053,+886 2 2212 8166,星期一: 休息,星期二: 休息,"星期三: 12:00 – 14:00, 17:00 – 21:00","星期四: 12:00 – 14:00, 17:00 – 21:00","星期五: 12:00 – 14:00, 17:00 – 21:00","星期六: 12:00 – 14:00, 17:00 – 21:00","星期日: 12:00 – 14:00, 17:00 – 21:00",,,https://maps.google.com/?cid=9500439588827250328,
寶神日式涮涮鍋新店安民店,231台灣新北市新店區安民街247號,3.9,531,24.972137,121.5171654,+886 2 8666 1168,星期一: 11:00 – 01:00,星期二: 11:00 – 01:00,星期三: 11:00 – 01:00,星期四: 11:00 – 01:00,星期五: 11:00 – 01:00,星期六: 11:00 – 01:00,星期日: 11:00 – 01:00,,,https://maps.google.com/?cid=12460543534136875386,1
Eat time cafe複合早餐,231台灣新北市新店區三民路83號,4.1,74,24.9715761,121.5357886,+886 2 2918 3553,星期一: 06:00 – 13:00,星期二: 06:00 – 13:00,星期三: 休息,星期四: 06:00 – 13:00,星期五: 06:00 – 13:00,星期六: 06:00 – 13:00,星期日: 06:00 – 13:00,,,https://maps.google.com/?cid=14292773530757847879,
大土豆自助餐,231台灣新北市新店區華城路12之7號,4,81,24.9577536,121.5290133,+886 2 2211 8850,星期一: 10:00 – 13:30,星期二: 10:00 – 13:30,星期三: 10:00 – 13:30,星期四: 10:00 – 13:30,星期五: 10:00 – 13:30,星期六: 10:00 – 13:30,星期日: 休息,,,https://maps.google.com/?cid=7169614892081154004,1
沈記溫州大餛飩,231台灣新北市新店區安康路二段165號,4.3,49,24.9592817,121.5099613,+886 2 2212 9061,星期一: 11:00 – 20:30,星期二: 11:00 – 20:30,星期三: 11:00 – 20:30,星期四: 11:00 – 20:30,星期五: 11:00 – 20:30,星期六: 11:00 – 20:30,星期日: 11:00 – 20:30,,,https://maps.google.com/?cid=9699983051050316931,1
美之城永業路店,231台灣新北市新店區永業路93號,4.2,76,24.9488721,121.529029,+886 2 2912 3838,星期一: 06:00 – 12:00,星期二: 06:00 – 12:00,星期三: 06:00 – 12:00,星期四: 06:00 – 12:00,星期五: 06:00 – 12:00,星期六: 06:20 – 12:00,星期日: 06:20 – 12:00,,,https://maps.google.com/?cid=3667192981854198457,1
有間早餐店,231台灣新北市新店區華城路12號,4.3,20,24.9578249,121.529034,+886 2 8666 0241,星期一: 06:00 – 12:30,星期二: 06:00 – 12:30,星期三: 06:00 – 12:30,星期四: 06:00 – 12:30,星期五: 06:00 – 12:30,星期六: 06:00 – 12:30,星期日: 休息,,,https://maps.google.com/?cid=15673104151757259783,1
碧堤餐廳,231台灣新北市新店區太平路8號2F,3.9,120,24.9578053,121.5342681,+886 2 8666 9920,星期一: 07:00 – 20:30,星期二: 07:00 – 20:30,星期三: 07:00 – 20:30,星期四: 07:00 – 20:30,星期五: 07:00 – 20:30,星期六: 07:00 – 20:30,星期日: 07:00 – 20:30,,,https://maps.google.com/?cid=5213795907372775611,2
MEI MEI 精緻早餐,231台灣新北市新店區北宜路一段39巷23號,4.5,12,24.9581658,121.5391813,+886 2 8665 5235,星期一: 06:00 – 12:00,星期二: 06:00 – 12:00,星期三: 06:00 – 12:00,星期四: 06:00 – 12:00,星期五: 06:00 – 12:00,星期六: 06:00 – 12:00,星期日: 06:00 – 12:00,,,https://maps.google.com/?cid=5567145310656147943,
The Shack 野菇屋 Pizza 碧潭店,23147台灣新北市新店區新店路205-2號,4.5,317,24.9564959,121.5369614,+886 2 8919 3775,星期一: 11:00 – 22:30,星期二: 11:00 – 22:30,星期三: 11:00 – 22:30,星期四: 11:00 – 22:30,星期五: 11:00 – 23:00,星期六: 11:00 – 23:00,星期日: 11:00 – 22:30,,TRUE,https://maps.google.com/?cid=8489535966506712337,
海貓亭拉麵 うみねこ亭,231台灣新北市新店區新店路27號,4.5,1105,24.9526637,121.5400015,,星期一: 17:30 – 20:30,星期二: 17:30 – 20:30,星期三: 17:30 – 20:30,星期四: 休息,"星期五: 11:30 – 13:30, 17:30 – 20:30","星期六: 11:30 – 13:30, 17:30 – 20:30","星期日: 11:30 – 13:30, 17:30 – 20:30",,,https://maps.google.com/?cid=9563680317088737995,2
正點小廚,231台灣新北市新店區國校路13號,3.9,94,24.9559018,121.5378292,+886 2 2917 2582,星期一: 09:00 – 21:00,星期二: 09:00 – 21:00,星期三: 09:00 – 21:00,星期四: 09:00 – 21:00,星期五: 09:00 – 21:00,星期六: 09:00 – 21:00,星期日: 09:00 – 21:00,,,https://maps.google.com/?cid=11857465463204798770,1
肯德基 新店光明餐廳,231台灣新北市新店區光明街1-1號,3.7,1152,24.9590842,121.5382593,+886 2 2917 7186,星期一: 10:00 – 23:00,星期二: 10:00 – 23:00,星期三: 10:00 – 23:00,星期四: 10:00 – 23:00,星期五: 10:00 – 23:00,星期六: 10:00 – 23:00,星期日: 10:00 – 23:00,,FALSE,https://maps.google.com/?cid=7589861307492179549,
文山初芯 景觀餐廳,231台灣新北市新店區湖子內路100號,4.3,39,24.9334563,121.540713,+886 2 2666 0006,星期一: 11:00 – 17:00,星期二: 休息,星期三: 11:00 – 17:00,星期四: 11:00 – 17:00,星期五: 11:00 – 17:00,星期六: 11:00 – 17:00,星期日: 11:00 – 17:00,,,https://maps.google.com/?cid=6718618631845073355,
鳳凰土雞城,231台灣新北市新店區平廣路一段35巷7號,4.1,184,24.902634,121.534424,+886 2 2666 7019,星期一: 10:30 – 22:00,星期二: 10:30 – 22:00,星期三: 10:30 – 22:00,星期四: 10:30 – 22:00,星期五: 10:30 – 22:00,星期六: 10:30 – 22:00,星期日: 10:30 – 22:00,,,https://maps.google.com/?cid=10550355343412816795,2
廣興越南小吃,231台灣新北市新店區廣興路101號,4.1,113,24.9122293,121.5379528,+886 926 517 772,星期一: 10:30 – 19:00,星期二: 10:30 – 19:00,星期三: 10:30 – 19:00,星期四: 10:30 – 19:00,星期五: 10:30 – 19:00,星期六: 10:30 – 19:00,星期日: 10:30 – 19:00,,,https://maps.google.com/?cid=8597214659268751458,1
名流水岸,231台灣新北市新店區新烏路二段302號,4.1,797,24.9125344,121.5487601,+886 2 2666 6616,星期一: 休息,星期二: 休息,"星期三: 11:30 – 14:30, 17:30 – 21:00","星期四: 11:30 – 14:30, 17:30 – 21:00","星期五: 11:30 – 14:30, 17:30 – 21:00","星期六: 11:30 – 14:30, 17:30 – 21:00","星期日: 11:30 – 14:30, 17:30 – 21:00",,TRUE,https://maps.google.com/?cid=15219755246361930032,3
阿昌立正雞,231台灣新北市新店區新烏路二段141-3號,4,980,24.9226541,121.549452,+886 2 2666 4718,星期一: 11:00 – 21:00,星期二: 11:00 – 21:00,星期三: 休息,星期四: 11:00 – 21:00,星期五: 11:00 – 21:00,星期六: 11:00 – 21:00,星期日: 11:00 – 21:00,,,https://maps.google.com/?cid=906852369122973503,2
原鄉私房餐館,112台灣台北市北投區竹子湖路57號,4.6,293,25.1772301,121.5338603,+886 932 257 701,星期一: 休息,星期二: 11:00 – 15:00,星期三: 11:00 – 15:00,星期四: 11:00 – 15:00,星期五: 11:00 – 15:00,星期六: 11:00 – 17:00,星期日: 11:00 – 17:00,,,https://maps.google.com/?cid=12257386553055398153,1
竹子湖炒青菜,112台灣台北市北投區竹子湖路55-3號,4,461,25.1779138,121.5340746,+886 2 2862 8775,星期一: 11:00 – 17:00,星期二: 休息,星期三: 11:00 – 17:00,星期四: 11:00 – 17:00,星期五: 11:00 – 17:00,星期六: 10:00 – 18:30,星期日: 10:00 – 18:30,,,https://maps.google.com/?cid=17235251955172093794,2
綠山谷海芋園餐廳,112台灣台北市北投區竹子湖路67之8號,4.2,330,25.1790095,121.5397941,+886 2 2862 2969,星期一: 09:00 – 19:00,星期二: 09:00 – 19:00,星期三: 09:00 – 19:00,星期四: 09:00 – 19:00,星期五: 09:00 – 19:00,星期六: 09:00 – 19:00,星期日: 09:00 – 19:00,,,https://maps.google.com/?cid=3893751823269532756,
彩景海芋園,112台灣台北市北投區竹子湖路68-2號號,3.8,118,25.1765844,121.5397539,+886 2 2861 8788,星期一: 11:00 – 20:00,星期二: 11:00 – 20:00,星期三: 11:00 – 20:00,星期四: 11:00 – 20:00,星期五: 11:00 – 20:00,星期六: 11:00 – 20:00,星期日: 11:00 – 20:00,,,https://maps.google.com/?cid=16370809585882994975,
頂湖小鎮,112台灣台北市北投區竹子湖路68號,3.6,156,25.177127,121.5401296,+886 2 2861 6060,星期一: 10:00 – 19:00,星期二: 休息,星期三: 10:00 – 19:00,星期四: 10:00 – 19:00,星期五: 10:00 – 19:00,星期六: 10:00 – 19:00,星期日: 10:00 – 19:00,,,https://maps.google.com/?cid=11917029119277397733,2
發現生活園藝休閒花園,112台灣台北市北投區竹子湖路35-1號,4.4,291,25.1717764,121.5333415,+886 2 2862 7898,星期一: 10:30 – 19:00,星期二: 10:30 – 19:00,星期三: 10:30 – 19:00,星期四: 10:30 – 19:00,星期五: 10:30 – 19:00,星期六: 10:00 – 20:00,星期日: 10:00 – 20:00,,,https://maps.google.com/?cid=2103300384912401020,2
陽明山悠閒居,112台灣台北市北投區湖山路二段38號之7,4.4,86,25.1603699,121.5369759,+886 910 239 316,星期一: 休息,星期二: 11:00 – 18:00,星期三: 11:00 – 18:00,星期四: 11:00 – 18:00,星期五: 11:00 – 18:00,星期六: 11:00 – 19:00,星期日: 11:00 – 18:00,,,https://maps.google.com/?cid=1935907418198237210,
野菜屋拉麵,111台灣台北市士林區陽明路一段52號,4.2,503,25.150031,121.550003,+886 2 2861 1486,星期一: 11:00 – 14:00,星期二: 11:00 – 14:00,星期三: 11:00 – 14:00,星期四: 11:00 – 14:00,星期五: 11:00 – 14:00,星期六: 11:00 – 14:30,星期日: 11:00 – 14:30,,,https://maps.google.com/?cid=7099619495162669578,2
白房子Yang Ｍing Caf’e,111台灣台北市士林區愛富二街厚生巷2號,4.1,3643,25.1391412,121.5460612,+886 2 2861 1777,星期一: 09:00 – 21:00,星期二: 09:00 – 21:00,星期三: 09:00 – 21:00,星期四: 09:00 – 21:00,星期五: 09:00 – 21:00,星期六: 08:30 – 21:00,星期日: 08:30 – 21:00,,TRUE,https://maps.google.com/?cid=11019913332427163954,2
想 陽明山,111台灣台北市士林區光華路30號,4.3,3146,25.1369538,121.5423026,+886 2 2862 6628,星期一: 11:00 – 20:30,星期二: 11:00 – 20:30,星期三: 11:00 – 20:30,星期四: 11:00 – 20:30,星期五: 11:00 – 20:30,星期六: 10:30 – 20:30,星期日: 10:30 – 20:30,,,https://maps.google.com/?cid=1860665001689028167,2
後生仔Kopitiam,11114台灣台北市士林區華岡路47巷6-1號,4.2,31,25.1377718,121.5413504,+886 966 638 737,星期一: 11:00 – 20:00,星期二: 11:00 – 20:00,星期三: 11:00 – 20:00,星期四: 11:00 – 20:00,星期五: 11:00 – 20:00,星期六: 休息,星期日: 11:00 – 20:00,,,https://maps.google.com/?cid=812862012251916214,
HAPPY BIRD快樂鳥餐廳(蔬食．品茶．甜點),111台灣台北市士林區國泰街10號,4.8,1991,25.1369103,121.5428131,+886 2 2862 2007,星期一: 11:00 – 20:30,星期二: 11:00 – 20:30,星期三: 11:00 – 20:30,星期四: 11:00 – 20:30,星期五: 11:00 – 20:30,星期六: 10:30 – 20:30,星期日: 10:30 – 20:30,,TRUE,https://maps.google.com/?cid=9409021242625242665,
牛肉拌麵,111台灣台北市士林區光華路26巷16之2號,4.4,1483,25.1372727,121.5413663,+886 2 2861 9189,星期一: 11:00 – 15:00,星期二: 11:00 – 15:00,星期三: 11:00 – 15:00,星期四: 11:00 – 15:00,星期五: 11:00 – 15:00,星期六: 11:00 – 15:00,星期日: 11:00 – 15:00,,,https://maps.google.com/?cid=15219927397849280480,1
bb.q CHICKEN北投店,112台灣台北市北投區光明路215號1樓,4.8,648,25.1362482,121.5038287,+886 2 2891 1525,星期一: 11:00 – 21:30,星期二: 11:00 – 21:30,星期三: 11:00 – 21:30,星期四: 11:00 – 21:30,星期五: 11:00 – 22:00,星期六: 11:00 – 22:00,星期日: 11:00 – 21:30,,,https://maps.google.com/?cid=14726585741365909455,
大紅袍麵店,111台灣台北市士林區光華路26巷3-3號號右半,4.3,249,25.1371878,121.54179,+886 2 2861 6784,星期一: 10:00 – 20:00,星期二: 10:00 – 20:00,星期三: 10:00 – 20:00,星期四: 10:00 – 20:00,星期五: 10:00 – 14:00,星期六: 10:00 – 20:00,星期日: 休息,,,https://maps.google.com/?cid=14048645234240805293,1
石二鍋 捷運新北投店,112台灣台北市北投區泉源路12號2樓,4.3,498,25.1370682,121.5043359,+886 2 2894 2881,星期一: 11:30 – 21:30,星期二: 11:30 – 21:30,星期三: 11:30 – 21:30,星期四: 11:30 – 21:30,星期五: 11:30 – 21:30,星期六: 11:30 – 22:00,星期日: 11:30 – 22:00,,,https://maps.google.com/?cid=2145183126502372040,2
炒山鐵板,111台灣台北市士林區光華路26巷8號,4.3,16,25.1373649,121.54171,+886 921 737 352,星期一: 11:00 – 20:30,星期二: 11:00 – 20:30,星期三: 11:00 – 20:30,星期四: 11:00 – 20:30,星期五: 11:00 – 20:30,星期六: 11:00 – 15:00,星期日: 休息,,,https://maps.google.com/?cid=4014255423371148253,
