,Name,Address,Rating,Rating_str,User Ratings Total,Latitude,Longitude,distance(km),distance_group,Phone,price,rating_trip,type,user_number_trip,users,rating_score,popularity,distance_score
5848,海產張小館 HAI CHAN CHANG restaurant,108台灣台北市萬華區漢口街二段55之6號,4.2,4.2,604,25.0459399,121.5061552,9.606991718,3,+886 2 2381 2086,,0,,0,604,84,69,70
5849,宏林素食餐廳,100台灣台北市中正區博愛路36號2F,4.2,4.2,358,25.0460422,121.5111578,9.249295308,3,+886 2 2361 2397,,0,,0,358,84,57,70
5850,妙緣素食館,100台灣台北市中正區忠孝西路一段72-25號,4.3,4.3,334,25.0464941,121.5141843,9.070916971,3,+886 2 2361 7099,,0,,0,334,86,55,70
5851,打狗霸 TAKAO1972 德立莊店,100台灣台北市中正區延平南路110號,4.2,4.2,5776,25.0423139,121.5094771,9.088232138,3,+886 2 2311 1577,,4,,118,5894,83,99,70
5852,吉豚屋 中華店,108台灣台北市萬華區桂林路1號4 樓,4.4,4.4,1546,25.037703,121.5061818,9.012260349,2,+886 2 2331 2336,,0,,0,1546,88,88,70
5853,三商巧福 峨眉門市,108台灣台北市萬華區峨眉街19號,3.6,3.6,1088,25.0435229,121.507492,9.326873607,3,+886 2 2371 7676,,0,,0,1088,72,82,70
5854,爭鮮迴轉壽司-西門店,108台灣台北市萬華區漢中街42號2F,3.8,3.8,2041,25.0442343,121.5072709,9.396288096,3,+886 2 2375 6828,,0,,0,2041,76,92,70
5855,金麥子 酸菜白肉鍋,108台灣台北市萬華區中華路二段80號,4.2,4.2,582,25.0320223,121.5044002,8.784321145,2,+886 2 2304 3236,,0,,0,582,84,69,80
5856,什串居酒屋,234台灣新北市永和區永貞路324號,4.8,4.8,787,25.0053043,121.5115288,6.837011947,2,+886 2 8923 8913,,0,,0,787,96,76,80
5857,鼎牛牛肉麵,234台灣新北市永和區保平路111巷1號1樓,4.7,4.7,283,25.0062891,121.5113958,6.882049548,2,+886 989 009 141,,0,,0,283,94,50,80
5858,葉發記牛肉麵,234台灣新北市永和區仁愛路206號,3.9,3.9,256,25.0123377,121.5092248,7.315962559,2,+886 2 2231 7922,,0,,0,256,78,48,80
5859,高麗亭,234台灣新北市永和區信義路75-1號,3.6,3.6,407,25.012939,121.51253,7.034846087,2,+886 2 8923 6366,,0,,0,407,72,60,80
5860,肯德基 板橋埔墘餐廳,220台灣新北市板橋區中山路二段249號,3.7,3.7,994,25.017621,121.477318,10.53735517,3,+886 2 2959 4138,,0,,0,994,74,80,70
5861,老賴牛肉麵,234台灣新北市永和區保平路50巷8弄14號,4,4,199,25.0077614,121.5117034,6.903803451,2,+886 2 2921 7852,,0,,0,199,80,41,80
5862,老周牛肉麵,235台灣新北市中和區宜安路139號,4.1,4.1,402,24.9984124,121.5093478,6.873774708,2,+886 916 808 398,,0,,0,402,82,60,80
5863,曾記老婆牛肉麵,235台灣新北市中和區安平路21號,4.2,4.2,268,24.9943447,121.5091759,6.826768032,2,+886 2 2940 4442,,0,,0,268,84,49,80
5864,饕牛肉麵,235071台灣新北市中和區安平路153號,4.7,4.7,175,24.9982643,121.5121856,6.589377483,2,+886 933 120 662,,0,,0,175,94,38,80
5865,祥鈺港式茶樓,235台灣新北市中和區忠孝里華新街65號,3.8,3.8,1943,24.9841588,121.5080443,6.910871197,2,+886 2 2949 1486,,0,,0,1943,76,92,80
5866,老黃原汁牛肉麵,234台灣新北市永和區信義路10號,4,4,1532,25.0120936,121.5145789,6.808021389,2,+886 2 2924 2781,,0,,0,1532,80,88,80
5867,PastaHome 我家義大利麵,"No. 39, 華新街143巷中和區新北市台灣 235",4.7,4.7,35,24.9805092,121.5065104,7.099061218,2,+886 2 2305 2768,,0,,0,35,94,10,80
5868,Yummy Pizza,235台灣新北市中和區安平路102號,4.5,4.5,138,24.9972519,121.511618,6.626575836,2,+886 2 2947 3838,,0,,0,138,90,33,80
5869,大萌牛肉麵,235台灣新北市中和區和平街78號,3.7,3.7,398,24.9912674,121.5077952,6.936836058,2,+886 2 8668 9078,,0,,0,398,74,59,80
5870,旺旺來亞洲咖哩屋 HALAL FOOD,235台灣新北市中和區華新街23號,4.4,4.4,523,24.9851169,121.5076506,6.945367475,2,+886 909 637 668,,0,,0,523,88,66,80
5871,華興豆漿早點宵夜,235台灣新北市中和區華新街74號,4.1,4.1,83,24.9836231,121.5081954,6.899268021,2,+886 2 2949 8956,,0,,0,83,82,23,80
5872,布拉德施維根廚房 Brother Su Vegan Kitchen,235台灣新北市中和區南華路29號,4.5,4.5,298,24.9959964,121.5030136,7.465029084,2,+886 2 8245 9693,,0,,0,298,90,52,80
5873,賈Bar,235041台灣新北市中和區圓通路173號A室,4.7,4.7,91,24.9950913,121.4976699,7.988611911,2,+886 989 771 455,,0,,0,91,94,24,80
5874,天湯御品牛肉麵,"No. 339號, 圓通路中和區新北市台灣 235",4.1,4.1,197,24.9904482,121.4916917,8.553796814,2,+886 2 2243 5736,,0,,0,197,82,41,80
5875,McCafé咖啡-中和興南店,"號1樓, No. 83興南路一段中和區新北市台灣 235",3.9,3.9,18,24.9889444,121.5099333,6.711185968,2,+886 2 8668 6975,,0,,0,18,78,5,80
5876,爭鮮迴轉壽司 南勢角店,235台灣新北市中和區興南路一段63-6號2F,3.7,3.7,1139,24.9895355,121.51039,6.666920772,2,+886 2 2943 9056,,0,,0,1139,74,83,80
5877,McCafé咖啡-中和景新店,235台灣新北市中和區景新街430號,4.2,4.2,27,24.9885615,121.5129668,6.404703876,1,+886 2 2946 0280,,0,,0,27,84,8,80
5878,港麗茶餐廳（中和）,235台灣新北市中和區景安路134號,3.3,3.3,887,24.9943191,121.5051162,7.233310841,2,+886 2 2246 6600,,0,,0,887,66,78,80
5879,Hi Foodie 風味涮涮鍋,"No.99之1, 忠孝街中和區新北市台灣 235",4.2,4.2,10,24.9859163,121.5120029,6.503858884,1,+886 2 8941 7862,,0,,0,10,84,3,80
5880,阿薇緬甸小吃店,235台灣新北市中和區華新街27號,4.3,4.3,691,24.9850539,121.5076788,6.94281443,2,+886 2 2948 6964,,0,,0,691,86,73,80
5881,麥當勞-中和景新餐廳,235台灣新北市中和區景新街430號432號1~2樓,3.8,3.8,1907,24.9885615,121.5129668,6.404703876,1,+886 2 2946 0280,,0,,0,1907,76,91,80
5882,樂樂咖哩,235台灣新北市中和區忠孝街52號,4.8,4.8,52,24.9835252,121.5114194,6.575784462,2,+886 2 8668 1391,,0,,0,52,96,15,80
5883,麥當勞-新店安康餐廳,231台灣新北市新店区安德街1號1樓,3.8,3.8,2029,24.9625487,121.5124824,7.030062421,2,+886 2 2212 7618,,0,,0,2029,76,92,80
5884,鴻園雲南美食,235台灣新北市中和區忠孝里華新街93號,3.9,3.9,180,24.9831619,121.5087204,6.850003455,2,+886 2 2942 2923,,0,,0,180,78,39,80
5885,全新健康素食,231台灣新北市新店區安康路二段185號,4.2,4.2,110,24.9590761,121.5094018,7.471936617,2,+886 2 2212 9003,,0,,0,110,84,28,80
5886,McCafé咖啡-新店安康店,231台灣新北市新店区安德街1號1樓,4.6,4.6,14,24.9625487,121.5124824,7.030062421,2,+886 2 2212 7618,,0,,0,14,92,4,80
5887,艾隆義大利麵,235台灣新北市中和區復興路23號,4.3,4.3,605,24.9897004,121.5055784,7.152197633,2,+886 2 2940 0495,,0,,0,605,86,69,80
5888,赤野居酒屋南勢角店（烘爐地/無限暢飲/飛鏢/聚會/包場/串燒）,235台灣新北市中和區興南路二段48號,4.5,4.5,494,24.9851812,121.5066761,7.043225754,2,+886 2 8668 2007,,0,,0,494,90,65,80
5889,豐丼,231台灣新北市新店區安成街6號,4.1,4.1,177,24.9603677,121.5109169,7.272925883,2,+886 2 8666 0248,,0,,0,177,82,38,80
5890,YUNI CAKE,235台灣新北市中和區圓通路391-6號,3.8,3.8,140,24.9890827,121.4899518,8.72494888,2,+886 2 2244 6593,,0,,0,140,76,33,80
5891,宮本武丼 中和所,235台灣新北市中和區仁愛街12號,4.6,4.6,1261,24.9889514,121.5106646,6.637515614,2,+886 2 2940 5589,,0,,0,1261,92,85,80
5892,蘇奶奶素食|中和素食｜中和素食便當｜中和素食推薦,235台灣新北市中和區復興路313號,4.3,4.3,6,24.9900669,121.5010852,7.606162211,2,+886 983 911 270,,0,,0,6,86,2,80
5893,韋食堂,235台灣新北市中和區仁愛街3號,3.7,3.7,738,24.9894628,121.5106251,6.642986554,2,+886 930 080 654,,0,,0,738,74,74,80
5894,飯鮮生 壽司小賣所,235台灣新北市中和區圓通路262號,4.6,4.6,90,24.9909001,121.4930711,8.416875821,2,+886 906 301 768,,0,,0,90,92,24,80
5895,黑庄牛肉麵(安康店),231台灣新北市新店區安德街64號,4.3,4.3,234,24.9620119,121.5105888,7.228994388,2,+886 2 2211 2185,,0,,0,234,86,45,80
5896,家庭食光,231台灣新北市新店區安康路二段247號1樓,4.5,4.5,135,24.9584461,121.5080561,7.624511295,2,+886 2 2211 6743,,0,,0,135,90,32,80
5897,小食堂炸物,231台灣新北市新店區安德街69號,4.4,4.4,72,24.9616406,121.5104605,7.257231111,2,+886 913 941 111,,0,,0,72,88,20,80
5898,阿德古早味,231台灣新北市新店區安德街164號1 樓,4.2,4.2,605,24.9589672,121.5084913,7.560217651,2,+886 2 8666 8066,,0,,0,605,84,69,80
5899,那家店,231台灣新北市新店區安康路二段159巷12號1樓,4.7,4.7,13,24.959014,121.5104649,7.378047841,2,+886 2 2211 8812,,0,,0,13,94,4,80
5900,大呼過癮 安康店,231台灣新北市新店區安康路二段224號,3.5,3.5,133,24.959348,121.5096809,7.433632783,2,+886 2 2212 9795,,0,,0,133,70,32,80
5901,豐和日麗豐傳統美食,235台灣新北市中和區華新街143巷76號1樓,4.1,4.1,64,24.9790529,121.506407,7.129302138,2,+886 955 788 950,,0,,0,64,82,18,80
5902,極鮮握壽司安坑創始店,231台灣新北市新店區安德街77號,4.1,4.1,106,24.9613733,121.5101007,7.302351551,2,+886 920 638 328,,0,,0,106,82,27,80
5903,阿不拉關東煮,231台灣新北市新店區安康路二段81-1號,4.6,4.6,56,24.9628606,121.5136824,6.905282874,2,+886 902 135 570,,0,,0,56,92,16,80
5904,月見山沙威瑪-新店安康店,231台灣新北市新店區安成街25號,4.9,4.9,21,24.9608856,121.5099579,7.337368258,2,+886 911 318 031,,0,,0,21,98,6,80
5905,梁社漢排骨 新店安成店,231台灣新北市新店區安成街34號,3.5,3.5,210,24.961163,121.5100404,7.317301001,2,+886 2 2212 0155,,0,,0,210,70,43,80
5906,初找餐,231台灣新北市新店區安德街74巷6號,4.3,4.3,216,24.962002,121.5101347,7.271517977,2,+886 2 8666 7077,,0,,0,216,86,43,80
5907,麥味登 新店安德店,231台灣新北市新店區安德街34號,4.6,4.6,290,24.9628293,121.511564,7.102958288,2,+886 2 2212 4693,,0,,0,290,92,51,80
5908,廣東粥（粥坊廣東粥）,231台灣新北市新店區安德街86號,4.3,4.3,33,24.9615028,121.5098556,7.319273697,2,+886 2 8666 5559,,0,,0,33,86,9,80
5909,三媽臭臭鍋(新店 安康店）,231台灣新北市新店區安康路二段101號,4.3,4.3,320,24.9625464,121.5129504,6.986886234,2,+886 2 2212 6207,,0,,0,320,86,54,80
5910,安成涼麵,231台灣新北市新店區安成街29號,3.9,3.9,50,24.9609415,121.5099918,7.331725292,2,+886 983 259 633,,0,,0,50,78,15,80
5911,嗞樂覓拾嚴選鍋物（ZILE MISS),231台灣新北市新店區安康路二段246號,4.7,4.7,19,24.959167,121.5092117,7.485006078,2,+886 2 2211 2018,,0,,0,19,94,6,80
5912,貓貓大阪燒醬炒麵,231台灣新北市新店區安德街77號,4.3,4.3,19,24.9613733,121.5101007,7.302351551,2,+886 939 531 414,,0,,0,19,86,6,80
5913,永康燒臘快餐,"1樓, No. 1號安成街2巷新店區新北市台灣 231",3.2,3.2,116,24.9600945,121.5109932,7.278667054,2,+886 2 8666 0557,,0,,0,116,64,29,80
5914,秀秝永和豆漿大王,231台灣新北市新店區安康路二段248號,3.9,3.9,316,24.9590763,121.5090941,7.500015821,2,+886 2 2212 0678,,0,,0,316,77,53,80
5915,阿川滷味（安坑店）,231台灣新北市新店區安德街155號,4.8,4.8,11,24.9596489,121.5084196,7.53514433,2,+886 916 831 865,,0,,0,11,96,3,80
5916,58牛排店,231台灣新北市新店區安德街151號,4.2,4.2,383,24.9598981,121.5083877,7.526673201,2,+886 919 291 144,,0,,0,383,84,58,80
5917,吉得堡,231台灣新北市新店區安康路二段307號,4,4,75,24.9572911,121.5021278,8.221113415,2,+886 2 2211 7757,,0,,0,75,80,21,80
5918,食神廣東粥-安德店,231台灣新北市新店區安德街162號,4.1,4.1,193,24.9590845,121.5084108,7.562090326,2,+886 2 8666 8870,,0,,0,193,82,41,80
5919,可口平價涮涮鍋,231台灣新北市新店區安康路二段222號,4.3,4.3,80,24.9593676,121.5096675,7.433934747,2,+886 2 2211 0622,,0,,0,80,86,22,80
5920,泰味廚房,220台灣新北市板橋區華興街58號,3.8,3.8,810,25.0048147,121.4578675,12.10813717,4,+886 2 2961 6664,,0,,0,810,76,76,60
5921,龍泉土雞城,231台灣新北市新店區平廣路一段185號,5,5,1,24.8894092,121.5179041,12.417167,4,+886 2 2666 5019,,0,,0,1,100,0,60
5922,維記茶餐廳 小碧潭店,"5樓35, No. 157號中央路新店區新北市台灣 23150",3.5,3.5,613,24.9723512,121.5307121,4.918280437,1,+886 2 8913 7697,,0,,0,613,70,70,90
5923,竹湖土雞城,112台灣台北市北投區竹子湖路55-1號,4.4,4.4,195,25.1769284,121.532496,21.51098266,4,+886 918 459 810,,0,,0,195,88,41,30
5924,常青廬,112台灣台北市北投區竹子湖路63號,4.2,4.2,826,25.1779746,121.5366672,21.54265469,4,+886 900 632 108,,0,,0,826,84,77,30
5925,黑木屋,112台灣台北市北投區竹子湖路67-10號,4.3,4.3,517,25.1781954,121.5423405,21.46782953,4,+886 2 2862 1133,,0,,0,517,86,66,30
5926,木珍園,112台灣台北市北投區竹子湖路33-5號,3.7,3.7,260,25.1729227,121.5330727,21.0632032,4,+886 2 2862 2223,,0,,0,260,74,48,30
5927,華山牛肉麵,252台灣新北市三芝區號,4.3,4.3,148,25.2508837,121.4691461,31.20468127,4,+886 2 2636 0063,,0,,0,148,86,34,10
5928,加州牛肉麵,252台灣新北市三芝區淡金路二段7號,3.6,3.6,86,25.2590664,121.5023014,31.09353184,4,+886 2 2636 1959,,0,,0,86,72,23,10
5929,紅磚厝,112台灣台北市北投區復興三路500號,4.7,4.7,191,25.1597331,121.5012959,20.58198253,4,+886 2 2897 5289,,0,,0,191,94,40,40
5930,阿玲的店,251台灣新北市淡水區坪頂路755巷1號,4.3,4.3,101,25.1581879,121.4830329,21.17360873,4,+886 2 8626 2120,,0,,0,101,86,26,30
5931,金凌鴨莊,112台灣台北市北投區中和街349號,4.4,4.4,93,25.1414379,121.4992169,18.79143127,4,+886 2 2894 8772,,5,,2,95,88,25,40
5932,歐陸餐廳 C'est Bon - 北投麗禧溫泉酒店 Grand View Resort Beitou,112台灣台北市北投區幽雅路30號,4.5,4.5,175,25.1377928,121.5149889,17.81034921,4,+886 2 2898 8888,,5,,13,188,90,40,50
5933,雍翠庭 Chinese Cuisine - 北投麗禧溫泉酒店 Grand View Resort Beitou,112台灣台北市北投區幽雅路30號,4.4,4.4,89,25.1377928,121.5149889,17.81034921,4,+886 2 2898 8888,,5,,13,102,89,26,50
5934,小嬌越南風味,112台灣台北市北投區永興路二段7號,4.6,4.6,76,25.139994,121.501242,18.56120092,4,+886 970 978 397,,0,,0,76,92,21,40
5935,美帝漢堡 Medi Breakfast,112台灣台北市北投區新興路160號,4.2,4.2,38,25.1388543,121.486786,19.09024782,4,+886 2 2893 9548,,0,,0,38,84,11,40
5936,SUBWAY 新北投店,112台灣台北市北投區中和街41號,3.3,3.3,415,25.1381281,121.5025854,18.31661478,4,+886 2 2898 1536,,0,,0,415,66,60,40
5937,谷炭燒肉,11282台灣台北市北投區裕民六路114巷22號,4.9,4.9,1436,25.1143,121.5180837,15.26548042,4,+886 2 2821 1588,,0,,0,1436,98,87,50
5938,爭鮮迴轉壽司-石牌店,112台灣台北市北投區石牌路二段21號,3.9,3.9,1338,25.115907,121.5153237,15.5386603,4,+886 2 2821 2418,,0,,0,1338,78,86,50
5939,廖家牛肉麵,112台灣台北市北投區自強街158號,4.1,4.1,111,25.1110152,121.5166787,14.9855151,4,+886 2 2822 3580,,0,,0,111,82,28,60
5940,小倉庫食研所,111台灣台北市士林區美崙街86巷2號,4.7,4.7,5317,25.0969695,121.5213787,13.36671295,4,+886 2 7708 3798,,0,,0,5317,94,98,60
5941,轉角吃吐司,111台灣台北市士林區華聲街2號,4.7,4.7,107,25.0969004,121.5217582,13.34387749,4,+886 2 2834 8090,,0,,0,107,94,27,60
5942,義美見學餐廳,112台灣台北市北投區石牌路二段201號,3.4,3.4,65,25.1201219,121.5197918,15.80169845,4,+886 2 2874 9302,,0,,0,65,68,19,50
5943,汆食堂水煮料理健康餐盒,112台灣台北市北投區振華街32號,4.5,4.5,113,25.1158745,121.5186481,15.40555777,4,+886 2 2823 0071,,0,,0,113,90,28,50
5944,屋麥伊 粥.咖哩,112台灣台北市北投區實踐街29號,4.5,4.5,104,25.1152017,121.5084395,15.7558839,4,+886 901 028 581,,0,,0,104,90,27,50
5945,全國健康素食石牌裕民店,112台灣台北市北投區裕民一路25號,4,4,145,25.1167711,121.5170657,15.55852947,4,+886 2 2828 0095,,0,,0,145,80,34,50
5946,三商巧福 士林門市,111台灣台北市士林區中正路331號,3.5,3.5,808,25.0945624,121.5231486,13.04929089,4,+886 2 2882 3706,,0,,0,808,70,76,60
5947,吉野家 石牌店,112台灣台北市北投區石牌路二段79號,3.2,3.2,551,25.1169247,121.5161266,15.61090692,4,+886 2 2826 3598,,0,,0,551,64,67,50
5948,台南海鮮會館,111台灣台北市士林區基河路130號b1,4.2,4.2,3926,25.0893022,121.5226496,12.54034988,4,+886 2 2888 3799,,4.5,,12,3938,84,97,60
5949,二嫂的店,111台灣台北市士林區後港街45巷2號,4.3,4.3,3,25.0843412,121.522784,12.03933803,3,+886 2 8861 1008,,0,,0,3,86,1,60
5950,Apple203士林後港店,111台灣台北市士林區後港街133號,3.7,3.7,137,25.086708,121.5217586,12.3208666,4,+886 2 2883 2755,,0,,0,137,74,33,60
5951,大村武串燒居酒屋-士林店,111台灣台北市士林區基河路255號,4.8,4.8,4945,25.09148,121.5216166,12.80368169,4,+886 2 2883 0777,,5,,1,4946,96,98,60
5952,Q Burger 三重慈愛店,241台灣新北市三重區慈愛街46號,4.1,4.1,617,25.0790749,121.4856275,13.68325209,4,+886 2 2280 8853,,0,,0,617,82,70,60
5953,福雞排-劍潭店,11166台灣台北市士林區通河街143號,4.8,4.8,53,25.0810271,121.5207581,11.80708417,3,+886 936 881 219,,0,,0,53,96,15,70
5954,WOW LITSON MANOK & INASAL - TAIPEI,10460台灣台北市中山區農安街1巷51號,4,4,58,25.0663042,121.5230096,10.27566168,3,+886 980 318 828,,0,,0,58,80,17,70
5955,九月茶餐廳,103台灣台北市大同區承德路二段213號,4.5,4.5,1297,25.0598011,121.5184459,9.93125084,3,+886 933 002 233,,0,,0,1297,90,86,70
5956,collective elements restaurant 健康餐廳,10491台灣台北市中山區中山北路二段96-1號,4.5,4.5,274,25.05945,121.5225471,9.661302753,3,+886 2 2563 5900,,0,,0,274,90,50,70
5957,郁誠牛肉麵,104台灣台北市中山區中山北路二段116巷2-7號,4.6,4.6,512,25.060791,121.521986,9.816432697,3,+886 2 2523 5278,,0,,0,512,92,66,70
5958,酒渦居酒屋,103台灣台北市大同區民生西路198之14号,3.7,3.7,7,25.0570108,121.5163593,9.81074722,3,+886 968 133 650,,0,,0,7,74,2,70
5959,極燒 居酒屋,104台灣台北市中山區中山北路二段59巷5之1號,4.9,4.9,433,25.0559239,121.5233562,9.292622635,3,+886 2 2522 1129,,0,,0,433,98,61,70
5960,世界素食餐廳,10491台灣台北市中山區長安西路40巷6弄9號,4.5,4.5,394,25.049654,121.520008,8.943066727,2,+886 2 2541 4787,,0,,0,394,90,59,80
5961,麗餐廳 Alley Restaurant,104003台灣台北市中山區中山北路一段123號2樓,4.6,4.6,29,25.0513973,121.5227413,8.923547895,2,+886 2 6618 2168,,0,,0,29,92,8,80
5962,中山牛肉麵(中山市場),104台灣台北市中山區長安西路3號,4.3,4.3,151,25.0500817,121.5209393,8.920595144,2,+886 910 017 843,,0,,0,151,86,35,80
5963,潘家老牌牛肉麵,103台灣台北市大同區華陰街123號,3.7,3.7,726,25.0501029,121.5162818,9.22415944,3,+886 912 065 383,,0,,0,726,74,74,70
5964,吉野家 館前店,100台灣台北市中正區館前路59號,3.7,3.7,1415,25.0447461,121.5151288,8.865046216,2,+886 2 2311 9251,,4,,4,1419,74,87,80
5965,大嗑西式餐館,100台灣台北市中正區濟南路二段18-3號,4.6,4.6,2131,25.0409802,121.5282306,7.671976876,2,+886 2 2394 8810,,4,,41,2172,91,93,80
5966,夯仔口牛肉麵,103台灣台北市大同區重慶北路一段83巷20號,4.1,4.1,253,25.05273,121.514885,9.537102325,3,+886 2 2558 1687,,0,,0,253,82,48,70
5967,焼肉LIKE 台北京站店,103台灣台北市大同區承德路一段1號1樓,3.9,3.9,3046,25.0495372,121.516998,9.129328219,3,+886 2 2550 0329,,0,,0,3046,78,96,70
5968,Mo-Mo-Paradise 台北京站牧場,103台灣台北市大同區承德路一段1號京站時尚廣場4樓,4.4,4.4,2599,25.0492679,121.5175664,9.069166021,2,+886 2 2550 0889,,0,,0,2599,88,95,70
5969,一番地壽喜燒 古亭店,100台灣台北市中正區和平西路一段80號,4.2,4.2,2735,25.0263133,121.5187412,7.238034393,2,+886 2 2368 6600,,4,,24,2759,83,95,80
5970,潘家老牌牛肉麵,23441台灣新北市永和區文化路83號,4.1,4.1,42,25.015089,121.5135149,7.044238634,2,+886 920 300 629,,0,,0,42,82,12,80
5971,Pojok Joyo,"No. 88, No. 234中興街永和區新北市台灣 234",4.5,4.5,636,25.011986,121.5186649,6.427611434,1,+886 2 8921 3500,,0,,0,636,90,71,80
5972,全省藝素素食餐廳,234台灣新北市永和區永貞路38號一樓,4.5,4.5,298,25.006578,121.5208034,5.996126687,1,+886 2 2928 1699,,0,,0,298,90,52,90
5973,鹿 restaurant餐酒館,234台灣新北市永和區永貞路71號,5,5,827,25.004284,121.518855,6.098137444,1,+886 2 8660 9711,,0,,0,827,100,77,80
5974,田豆食府川菜,234台灣新北市永和區永亨路60號,4.2,4.2,294,25.0061743,121.5205476,6.004711347,1,+886 2 2927 5989,,0,,0,294,84,52,80
5975,麥當勞-永和餐廳,234台灣新北市永和區永和路二段170號,3.9,3.9,2706,25.0131708,121.515506,6.771815865,2,+886 2 2929 0101,,0,,0,2706,78,95,80
5976,印度之夏印度餐廳 INDIAN SUMMER RESTAURANT,234台灣新北市永和區中興街96號,4.5,4.5,125,25.0121807,121.5188229,6.422344765,1,+886 2 8921 0572,,0,,0,125,90,31,80
